 Source Port, Destination Port,Flow Bytes/s, Flow Duration, SYN Flag Count,Total Length of Fwd Packets, Protocol, Label
40856,32043,12000000,1,0,12,6,Syn
58991,45939,233009.7087,103,0,12,6,Syn
24983,45373,203389.8305,118,0,12,6,Syn
35726,56484,12000000,1,0,12,6,Syn
37919,24558,452830.1887,53,0,12,6,Syn
56299,3217,12000000,1,0,12,6,Syn
39134,5002,12000000,1,0,12,6,Syn
12080,38275,250000,48,0,12,6,Syn
30105,48452,12000000,1,0,12,6,Syn
22512,21536,12000000,1,0,12,6,Syn
29728,20707,240000,100,0,12,6,Syn
34555,16597,230769.2308,104,0,12,6,Syn
64078,31610,208695.6522,115,0,12,6,Syn
42556,9651,244897.9592,49,0,12,6,Syn
55375,34924,12000000,1,0,12,6,Syn
13154,13154,1.061777864,22603598,0,24,6,Syn
60847,52232,12000000,1,0,12,6,Syn
621,513,12000000,1,0,12,6,Syn
9196,9770,363636.3636,66,0,12,6,Syn
22887,13889,12000000,1,0,12,6,Syn
50068,10696,216216.2162,111,0,12,6,Syn
42107,9110,368.8222277,65072,0,24,6,Syn
60729,60729,1.867627831,70677893,0,96,6,Syn
38771,18909,205128.2051,117,0,12,6,Syn
50114,44958,224299.0654,107,0,12,6,Syn
12722,57661,205128.2051,117,0,12,6,Syn
32913,11025,12000000,1,0,12,6,Syn
56351,50951,235294.1176,102,0,12,6,Syn
62237,59241,12000000,1,0,12,6,Syn
19811,55261,230769.2308,104,0,12,6,Syn
29191,56028,272727.2727,44,0,12,6,Syn
16927,16927,1.527792965,62835739,0,60,6,Syn
58189,46071,12000000,1,0,12,6,Syn
10492,2682,12000000,1,0,12,6,Syn
37835,45031,375000,64,0,12,6,Syn
65139,17929,12000000,1,0,12,6,Syn
17870,17870,1.097471873,76539547,0,72,6,Syn
59824,49736,195121.9512,123,0,12,6,Syn
24659,24205,255319.1489,47,0,12,6,Syn
32845,36349,12000000,1,0,12,6,Syn
19160,48323,218181.8182,110,0,12,6,Syn
6636,38334,6000000,2,0,12,6,Syn
63101,40283,228571.4286,105,0,12,6,Syn
50496,50496,2.682452252,53682223,0,84,6,Syn
786,503,214285.7143,112,0,12,6,Syn
19150,58551,237623.7624,101,0,12,6,Syn
54296,65518,12000000,1,0,12,6,Syn
26758,11364,12000000,1,0,12,6,Syn
32635,6062,12000000,1,0,12,6,Syn
24817,15532,12000000,1,0,12,6,Syn
61429,18619,12000000,1,0,12,6,Syn
62988,2572,1.31313642,27415278,0,36,6,Syn
50627,50627,1.296611285,37019576,0,36,6,Syn
56489,62407,12000000,1,0,12,6,Syn
28193,17866,260869.5652,46,0,12,6,Syn
40322,54819,208695.6522,115,0,12,6,Syn
62351,14480,12000000,1,0,12,6,Syn
45257,18747,6000000,2,0,12,6,Syn
46756,46756,2.081305831,57656111,0,72,6,Syn
64739,61295,12000000,1,0,12,6,Syn
46719,29752,266666.6667,45,0,12,6,Syn
25132,48658,400000,30,0,12,6,Syn
61610,15102,12000000,1,0,12,6,Syn
26636,31480,12000000,1,0,12,6,Syn
6311,6344,12000000,1,0,12,6,Syn
37985,54123,12000000,1,0,12,6,Syn
40234,61479,380952.381,63,0,12,6,Syn
55081,26725,224299.0654,107,0,12,6,Syn
31430,33970,470588.2353,51,0,12,6,Syn
22652,62108,237623.7624,101,0,12,6,Syn
37460,52308,12000000,1,0,12,6,Syn
22959,13828,210526.3158,114,0,12,6,Syn
27136,37172,12000000,1,0,12,6,Syn
44180,23758,214285.7143,112,0,12,6,Syn
30230,16441,452830.1887,53,0,12,6,Syn
27708,39258,12000000,1,0,12,6,Syn
18477,31153,12000000,1,0,12,6,Syn
37834,36379,12000000,1,0,12,6,Syn
21375,33550,250000,48,0,12,6,Syn
49321,54803,12000000,1,0,12,6,Syn
64666,64666,1.368646744,61374493,0,72,6,Syn
17608,59507,12000000,1,0,12,6,Syn
7272,29907,240000,100,0,12,6,Syn
30069,1816,237623.7624,101,0,12,6,Syn
37095,22161,224299.0654,107,0,12,6,Syn
52726,54724,12000000,1,0,12,6,Syn
21590,7465,214285.7143,112,0,12,6,Syn
25297,57470,230769.2308,104,0,12,6,Syn
10438,51073,176470.5882,136,0,12,6,Syn
11359,5830,230769.2308,104,0,12,6,Syn
25210,25210,1.569427859,30584394,0,36,6,Syn
22380,49943,193548.3871,124,0,12,6,Syn
10814,58729,247422.6804,97,0,12,6,Syn
62284,18898,12000000,1,0,12,6,Syn
49571,43800,218181.8182,110,0,12,6,Syn
58351,20752,380952.381,63,0,12,6,Syn
59943,17316,244897.9592,49,0,12,6,Syn
54601,55745,12000000,1,0,12,6,Syn
48532,42954,12000000,1,0,12,6,Syn
36944,10050,112149.5327,214,0,12,6,Syn
47667,19462,12000000,1,0,12,6,Syn
7450,36315,12000000,1,0,12,6,Syn
36713,49028,12000000,1,0,12,6,Syn
22963,12709,220183.4862,109,0,12,6,Syn
8757,6149,210526.3158,114,0,12,6,Syn
37180,57134,12000000,1,0,12,6,Syn
13452,31459,255319.1489,47,0,12,6,Syn
46701,60406,12000000,1,0,12,6,Syn
61569,21181,12000000,1,0,12,6,Syn
63011,36718,320000,75,0,12,6,Syn
58405,21986,12000000,1,0,12,6,Syn
34739,5049,12000000,1,0,12,6,Syn
21474,61649,452830.1887,53,0,12,6,Syn
40235,40235,1.914608577,50140797,0,60,6,Syn
64581,2529,3.862457875,6213660,0,24,6,Syn
63780,52391,12000000,1,0,12,6,Syn
20646,6982,452830.1887,53,0,12,6,Syn
32085,34755,11.21807756,2139404,0,24,6,Syn
41829,25010,12000000,1,0,12,6,Syn
28517,35472,12000000,1,0,12,6,Syn
52084,30605,260869.5652,46,0,12,6,Syn
64386,4226,12000000,1,0,12,6,Syn
48012,48012,2.526324033,37999876,0,60,6,Syn
30604,51532,244897.9592,49,0,12,6,Syn
5415,46073,363636.3636,66,0,12,6,Syn
45169,65302,12000000,1,0,12,6,Syn
62436,2375,240000,100,0,12,6,Syn
36878,50211,12000000,1,0,12,6,Syn
27106,58320,216216.2162,111,0,12,6,Syn
64815,51316,247422.6804,97,0,12,6,Syn
13653,36584,12000000,1,0,12,6,Syn
9011,13098,216216.2162,111,0,12,6,Syn
61917,60606,12000000,1,0,12,6,Syn
42260,21388,6000000,2,0,12,6,Syn
9467,15570,250000,48,0,12,6,Syn
34289,25879,12000000,1,0,12,6,Syn
42799,64257,12000000,1,0,12,6,Syn
25797,61896,228571.4286,105,0,12,6,Syn
13543,3240,244897.9592,49,0,12,6,Syn
31849,5979,206896.5517,116,0,12,6,Syn
21938,13243,461538.4615,52,0,12,6,Syn
6828,8425,247422.6804,97,0,12,6,Syn
60401,31742,12000000,1,0,12,6,Syn
789,179,413793.1034,58,0,12,6,Syn
17473,4839,12000000,1,0,12,6,Syn
64196,64196,2.159807863,50004448,0,72,6,Syn
30204,31076,12000000,1,0,12,6,Syn
32196,10465,250000,48,0,12,6,Syn
25795,25795,1.960882198,12239389,0,24,6,Syn
48336,58858,237623.7624,101,0,12,6,Syn
58960,47409,12000000,1,0,12,6,Syn
26977,3613,12000000,1,0,12,6,Syn
63239,2823,1.809594379,39787922,0,60,6,Syn
34467,34467,1.325407446,54322918,0,60,6,Syn
12387,18035,228571.4286,105,0,12,6,Syn
28318,20468,12000000,1,0,12,6,Syn
33557,33557,1.387505527,43243071,0,36,6,Syn
31004,40946,260869.5652,46,0,12,6,Syn
47207,62987,244897.9592,49,0,12,6,Syn
63425,55873,12000000,1,0,12,6,Syn
54489,18424,4000000,3,0,12,6,Syn
60441,30517,510638.2979,47,0,12,6,Syn
44499,46785,12000000,1,0,12,6,Syn
33122,39483,4000000,3,0,12,6,Syn
52464,34670,333333.3333,72,0,12,6,Syn
39181,30586,247422.6804,97,0,12,6,Syn
15031,24995,12000000,1,0,12,6,Syn
27104,9045,240000,50,0,12,6,Syn
63888,58819,12000000,1,0,12,6,Syn
62876,28105,12000000,1,0,12,6,Syn
597,816,12000000,1,0,12,6,Syn
28143,31069,193548.3871,124,0,12,6,Syn
11814,6731,12000000,1,0,12,6,Syn
63755,26993,12000000,1,0,12,6,Syn
15120,17860,250000,48,0,12,6,Syn
58549,13203,12000000,1,0,12,6,Syn
42201,47403,12000000,1,0,12,6,Syn
5355,45853,12000000,1,0,12,6,Syn
30793,5373,12000000,1,0,12,6,Syn
47829,34038,190476.1905,126,0,12,6,Syn
24869,27377,218181.8182,110,0,12,6,Syn
64092,64052,12000000,1,0,12,6,Syn
22916,22916,1.450705955,41359174,0,48,6,Syn
64150,40602,12000000,1,0,12,6,Syn
6857,27498,214285.7143,112,0,12,6,Syn
9273,57194,12000000,1,0,12,6,Syn
40390,40390,1.918747043,62540813,0,72,6,Syn
5747,58467,12000000,1,0,12,6,Syn
59629,40254,210526.3158,114,0,12,6,Syn
28948,51065,12000000,1,0,12,6,Syn
51344,40868,5.875636282,4084664,0,24,6,Syn
6907,45741,3.159645846,7595788,0,24,6,Syn
17624,40176,252631.5789,95,0,12,6,Syn
55373,60560,480000,50,0,12,6,Syn
53172,6046,12000000,1,0,12,6,Syn
49115,43495,224299.0654,107,0,12,6,Syn
41712,37436,12000000,1,0,12,6,Syn
45111,45111,2.076879952,23111591,0,36,6,Syn
45711,43054,235294.1176,51,0,12,6,Syn
25410,30409,224299.0654,107,0,12,6,Syn
62550,64083,12000000,1,0,12,6,Syn
41791,41791,1.292545815,46420018,0,48,6,Syn
19266,4917,235294.1176,102,0,12,6,Syn
44026,63220,260869.5652,46,0,12,6,Syn
27599,56250,470588.2353,51,0,12,6,Syn
41848,10463,188976.378,127,0,12,6,Syn
15161,48349,266666.6667,45,0,12,6,Syn
49334,54686,12000000,1,0,12,6,Syn
41468,63299,12000000,1,0,12,6,Syn
26469,50580,12000000,1,0,12,6,Syn
35751,35751,2.21287411,43382495,0,60,6,Syn
58025,17310,12000000,1,0,12,6,Syn
30337,17813,12000000,1,0,12,6,Syn
49451,24880,12000000,1,0,12,6,Syn
19367,5084,206896.5517,116,0,12,6,Syn
63058,39366,163265.3061,147,0,12,6,Syn
64276,55735,12000000,1,0,12,6,Syn
44047,56564,237623.7624,101,0,12,6,Syn
61995,34783,480000,50,0,12,6,Syn
46238,8206,216216.2162,111,0,12,6,Syn
34368,34075,214285.7143,112,0,12,6,Syn
43514,47694,311688.3117,77,0,12,6,Syn
12022,38755,338028.169,71,0,12,6,Syn
27800,24578,200000,120,0,12,6,Syn
780,269,1.300398455,55367645,0,48,6,Syn
9195,10954,233009.7087,103,0,12,6,Syn
43676,43676,2.493583745,52935860,0,84,6,Syn
44083,44083,1.15656943,62253072,0,60,6,Syn
45891,46627,12000000,1,0,12,6,Syn
27415,1586,250000,48,0,12,6,Syn
26377,2248,6000000,2,0,12,6,Syn
32460,61162,352941.1765,68,0,12,6,Syn
10385,18122,12000000,1,0,12,6,Syn
59596,59596,1.173234273,40912545,0,36,6,Syn
30144,11480,12000000,1,0,12,6,Syn
23667,23667,2.024314207,35567601,0,48,6,Syn
65182,49263,200000,120,0,12,6,Syn
7097,52092,228571.4286,105,0,12,6,Syn
57524,13103,444444.4444,54,0,12,6,Syn
25093,23229,413793.1034,58,0,12,6,Syn
9332,24031,210526.3158,114,0,12,6,Syn
46722,4270,155844.1558,154,0,12,6,Syn
54529,26745,470588.2353,51,0,12,6,Syn
36614,36614,2.071988298,34749231,0,60,6,Syn
43440,35434,393442.623,61,0,12,6,Syn
14688,15012,12000000,1,0,12,6,Syn
34271,27102,148148.1481,81,0,12,6,Syn
45643,4471,237623.7624,101,0,12,6,Syn
5294,46320,12000000,1,0,12,6,Syn
37988,32101,255319.1489,47,0,12,6,Syn
62524,65215,315789.4737,76,0,12,6,Syn
53299,46334,176470.5882,136,0,12,6,Syn
15301,4443,210526.3158,114,0,12,6,Syn
26530,29155,242424.2424,99,0,12,6,Syn
13524,41282,244897.9592,49,0,12,6,Syn
44273,8334,428571.4286,56,0,12,6,Syn
29558,26982,12000000,1,0,12,6,Syn
36093,27959,12000000,1,0,12,6,Syn
17879,55106,12000000,1,0,12,6,Syn
52914,28259,224299.0654,107,0,12,6,Syn
9655,25541,12000000,1,0,12,6,Syn
5755,36196,12000000,1,0,12,6,Syn
27961,16576,338028.169,71,0,12,6,Syn
46267,21869,240000,100,0,12,6,Syn
61614,31392,12000000,1,0,12,6,Syn
23530,54693,413793.1034,58,0,12,6,Syn
60743,8858,244897.9592,98,0,12,6,Syn
54136,35597,212389.3805,113,0,12,6,Syn
27919,23424,237623.7624,101,0,12,6,Syn
13844,12910,461538.4615,52,0,12,6,Syn
13426,20732,12000000,1,0,12,6,Syn
28381,40636,6000000,2,0,12,6,Syn
44960,52885,12000000,1,0,12,6,Syn
7034,36608,470588.2353,51,0,12,6,Syn
39371,1451,12000000,1,0,12,6,Syn
33779,58797,12000000,1,0,12,6,Syn
53354,50945,12000000,1,0,12,6,Syn
18960,49675,17.45924358,1374630,0,24,6,Syn
10980,52328,12000000,1,0,12,6,Syn
33578,37661,12000000,1,0,12,6,Syn
46447,40719,12000000,1,0,12,6,Syn
11484,59336,12000000,1,0,12,6,Syn
35505,12155,237623.7624,101,0,12,6,Syn
24769,9012,250000,96,0,12,6,Syn
48244,62297,222222.2222,108,0,12,6,Syn
61962,8040,187500,128,0,12,6,Syn
26428,35856,244897.9592,49,0,12,6,Syn
32242,6409,235294.1176,102,0,12,6,Syn
12226,59652,12000000,1,0,12,6,Syn
32651,64504,12000000,1,0,12,6,Syn
13831,16460,18.27740068,1313097,0,24,6,Syn
55057,55057,1.400769735,68533748,0,72,6,Syn
565,460,12000000,1,0,12,6,Syn
34402,40348,218181.8182,110,0,12,6,Syn
47779,12960,12000000,1,0,12,6,Syn
65346,6885,244897.9592,49,0,12,6,Syn
45610,9122,282352.9412,85,0,12,6,Syn
51410,40149,12000000,1,0,12,6,Syn
24828,38448,461538.4615,52,0,12,6,Syn
44855,19132,237623.7624,101,0,12,6,Syn
26617,52642,250000,48,0,12,6,Syn
7406,46710,12000000,1,0,12,6,Syn
25066,11759,12000000,1,0,12,6,Syn
60077,55898,214285.7143,112,0,12,6,Syn
60518,60518,0.997734312,48109000,0,48,6,Syn
17010,28580,12000000,1,0,12,6,Syn
49614,60309,216216.2162,111,0,12,6,Syn
61348,35884,12000000,1,0,12,6,Syn
32145,53751,12000000,1,0,12,6,Syn
16564,51224,12000000,1,0,12,6,Syn
46161,32988,240000,100,0,12,6,Syn
23961,52963,244897.9592,49,0,12,6,Syn
59060,15033,12000000,1,0,12,6,Syn
56487,7206,235294.1176,102,0,12,6,Syn
7195,54927,12000000,1,0,12,6,Syn
25556,16456,12000000,1,0,12,6,Syn
30111,31584,12000000,1,0,12,6,Syn
18600,32346,12000000,1,0,12,6,Syn
33320,15980,338028.169,71,0,12,6,Syn
8389,31158,444444.4444,54,0,12,6,Syn
49294,49294,1.647124098,65568830,0,60,6,Syn
51231,51746,216216.2162,111,0,12,6,Syn
21916,57320,12000000,1,0,12,6,Syn
20280,44101,3.399181619,7060523,0,24,6,Syn
47817,39352,12000000,1,0,12,6,Syn
61416,25509,12000000,1,0,12,6,Syn
25264,11194,12000000,1,0,12,6,Syn
31375,52469,181818.1818,66,0,12,6,Syn
64936,14150,244897.9592,98,0,12,6,Syn
10062,10877,165517.2414,145,0,12,6,Syn
45949,12016,218181.8182,110,0,12,6,Syn
41187,24465,6000000,2,0,12,6,Syn
25479,50964,12000000,1,0,12,6,Syn
51764,32253,210526.3158,114,0,12,6,Syn
38058,38058,1.488929761,64475842,0,72,6,Syn
56188,50422,6000000,2,0,12,6,Syn
63788,53553,12000000,1,0,12,6,Syn
65037,47593,216216.2162,111,0,12,6,Syn
53498,27490,12000000,1,0,12,6,Syn
62239,38888,12000000,1,0,12,6,Syn
62319,32833,12000000,1,0,12,6,Syn
46373,35624,12000000,1,0,12,6,Syn
64267,61638,12000000,1,0,12,6,Syn
7212,7212,1.503779138,63839162,0,72,6,Syn
26901,33244,12000000,1,0,12,6,Syn
7903,11366,480000,50,0,12,6,Syn
29138,28273,237623.7624,101,0,12,6,Syn
22541,5559,12000000,1,0,12,6,Syn
598,261,12000000,1,0,12,6,Syn
24374,24374,1.523575318,70885895,0,84,6,Syn
61238,2894,6000000,2,0,12,6,Syn
27411,27345,226415.0943,106,0,12,6,Syn
40865,27435,12000000,1,0,12,6,Syn
12440,36949,244897.9592,98,0,12,6,Syn
64430,15024,12000000,1,0,12,6,Syn
40886,42047,240000,100,0,12,6,Syn
63974,53215,12000000,1,0,12,6,Syn
46246,4298,12000000,1,0,12,6,Syn
61052,24116,250000,48,0,12,6,Syn
10468,44728,12000000,1,0,12,6,Syn
25946,24854,12000000,1,0,12,6,Syn
47160,33048,224299.0654,107,0,12,6,Syn
58770,12771,255319.1489,47,0,12,6,Syn
28464,59185,244897.9592,49,0,12,6,Syn
52446,33326,12000000,1,0,12,6,Syn
15753,39180,222222.2222,108,0,12,6,Syn
48449,3589,6000000,2,0,12,6,Syn
45557,48777,12000000,1,0,12,6,Syn
46326,65404,12000000,1,0,12,6,Syn
29272,25613,12000000,1,0,12,6,Syn
48430,13685,12000000,1,0,12,6,Syn
63939,46111,210526.3158,114,0,12,6,Syn
18139,30396,12000000,1,0,12,6,Syn
49197,8505,210526.3158,114,0,12,6,Syn
20189,23755,247422.6804,97,0,12,6,Syn
49435,25115,12000000,1,0,12,6,Syn
62135,62135,1.255903488,57329246,0,60,6,Syn
48882,26847,187500,64,0,12,6,Syn
54844,3415,12000000,1,0,12,6,Syn
57594,36449,6000000,2,0,12,6,Syn
44361,62163,237623.7624,101,0,12,6,Syn
23125,9508,220183.4862,109,0,12,6,Syn
61565,3601,198347.1074,121,0,12,6,Syn
57994,46041,250000,48,0,12,6,Syn
38359,42417,393442.623,61,0,12,6,Syn
57099,29192,205128.2051,117,0,12,6,Syn
35079,39306,12000000,1,0,12,6,Syn
49377,62019,436363.6364,55,0,12,6,Syn
31580,22978,12000000,1,0,12,6,Syn
45981,21989,200000,120,0,12,6,Syn
9695,32765,235294.1176,102,0,12,6,Syn
26912,3474,255319.1489,47,0,12,6,Syn
26361,41770,255319.1489,47,0,12,6,Syn
32000,39362,480000,50,0,12,6,Syn
33117,49630,282352.9412,85,0,12,6,Syn
28243,59584,470588.2353,51,0,12,6,Syn
54553,6512,480000,25,0,12,6,Syn
61934,63526,12000000,1,0,12,6,Syn
25927,7883,12000000,1,0,12,6,Syn
64606,64926,12000000,1,0,12,6,Syn
9773,60049,12000000,1,0,12,6,Syn
64870,16557,250000,48,0,12,6,Syn
1008,567,226415.0943,106,0,12,6,Syn
62762,50236,12000000,1,0,12,6,Syn
35932,37582,255319.1489,47,0,12,6,Syn
64360,16376,444444.4444,54,0,12,6,Syn
16539,5610,237623.7624,101,0,12,6,Syn
32315,13134,240000,50,0,12,6,Syn
38735,6825,12000000,1,0,12,6,Syn
47417,64867,12000000,1,0,12,6,Syn
29307,63262,12000000,1,0,12,6,Syn
60387,8333,198347.1074,121,0,12,6,Syn
29092,60966,452830.1887,53,0,12,6,Syn
8909,16108,12000000,1,0,12,6,Syn
47323,63843,12000000,1,0,12,6,Syn
20831,58096,12000000,1,0,12,6,Syn
35790,35790,2.122293884,33925556,0,48,6,Syn
45931,8811,240000,100,0,12,6,Syn
52960,5436,192000,125,0,12,6,Syn
62860,55215,12000000,1,0,12,6,Syn
14538,32426,235294.1176,102,0,12,6,Syn
50582,16463,244897.9592,49,0,12,6,Syn
36926,49341,12000000,1,0,12,6,Syn
37721,41502,12000000,1,0,12,6,Syn
16863,55373,224299.0654,107,0,12,6,Syn
23812,46557,12000000,1,0,12,6,Syn
61138,36052,237623.7624,101,0,12,6,Syn
62293,39025,12000000,1,0,12,6,Syn
48755,58917,12000000,1,0,12,6,Syn
32044,4822,230769.2308,104,0,12,6,Syn
63591,43425,235294.1176,102,0,12,6,Syn
8608,8608,2.447663848,29415804,0,48,6,Syn
48626,5458,260869.5652,46,0,12,6,Syn
27539,36092,342857.1429,70,0,12,6,Syn
10058,64995,201680.6723,119,0,12,6,Syn
19588,57524,296296.2963,81,0,12,6,Syn
22947,42974,12000000,1,0,12,6,Syn
42061,2926,12000000,1,0,12,6,Syn
56482,1853,6000000,2,0,12,6,Syn
63168,7859,12000000,1,0,12,6,Syn
46204,46204,1.020100502,58817734,0,48,6,Syn
56755,28178,161073.8255,149,0,12,6,Syn
22647,43502,230769.2308,104,0,12,6,Syn
64919,20862,230769.2308,104,0,12,6,Syn
56736,40266,237623.7624,101,0,12,6,Syn
63894,13013,12000000,1,0,12,6,Syn
30681,35332,12000000,1,0,12,6,Syn
9197,39708,240000,100,0,12,6,Syn
32831,64899,12000000,1,0,12,6,Syn
46232,26539,12000000,1,0,12,6,Syn
34040,11688,216216.2162,111,0,12,6,Syn
673,33,12000000,1,0,12,6,Syn
65486,9812,12000000,1,0,12,6,Syn
49814,1262,222222.2222,108,0,12,6,Syn
61363,53851,6000000,2,0,12,6,Syn
599,47,210526.3158,114,0,12,6,Syn
735,627,228571.4286,105,0,12,6,Syn
46846,65279,12000000,1,0,12,6,Syn
14753,14753,1.347020015,44542768,0,48,6,Syn
29230,41264,216216.2162,111,0,12,6,Syn
13633,13633,1.519880127,47372157,0,60,6,Syn
31759,31759,1.133246243,31767147,0,36,6,Syn
638,971,237623.7624,101,0,12,6,Syn
17576,64811,12000000,1,0,12,6,Syn
42882,62471,12000000,1,0,12,6,Syn
59344,53381,240000,100,0,12,6,Syn
65426,56269,244897.9592,49,0,12,6,Syn
25396,2810,260869.5652,46,0,12,6,Syn
57987,39956,228571.4286,105,0,12,6,Syn
55589,36700,12000000,1,0,12,6,Syn
52207,52207,1.18372223,70962594,0,60,6,Syn
8570,8570,1.202671836,59866705,0,60,6,Syn
33220,33220,1.546720342,69825163,0,84,6,Syn
27472,22167,255319.1489,47,0,12,6,Syn
38916,2275,255319.1489,47,0,12,6,Syn
16471,32517,12000000,1,0,12,6,Syn
17898,35864,12000000,1,0,12,6,Syn
60226,50036,12000000,1,0,12,6,Syn
26957,10694,176470.5882,136,0,12,6,Syn
65390,37306,12000000,1,0,12,6,Syn
49027,51844,201680.6723,119,0,12,6,Syn
45848,49938,12000000,1,0,12,6,Syn
28527,49618,428571.4286,56,0,12,6,Syn
1007,977,12000000,1,0,12,6,Syn
11795,24617,12000000,1,0,12,6,Syn
63197,25126,222222.2222,108,0,12,6,Syn
25487,43887,12000000,1,0,12,6,Syn
44166,61273,4.247413738,8475746,0,36,6,Syn
62350,54908,12000000,1,0,12,6,Syn
23054,30015,12000000,1,0,12,6,Syn
24176,12703,244897.9592,49,0,12,6,Syn
55126,53770,250000,48,0,12,6,Syn
42051,53317,12000000,1,0,12,6,Syn
35706,61438,233009.7087,103,0,12,6,Syn
53477,41653,218181.8182,110,0,12,6,Syn
60293,57664,12000000,1,0,12,6,Syn
46300,10041,203389.8305,118,0,12,6,Syn
41223,6680,12000000,1,0,12,6,Syn
10986,26403,12000000,1,0,12,6,Syn
61709,53080,285714.2857,84,0,12,6,Syn
24895,19477,6000000,2,0,12,6,Syn
6404,50603,255319.1489,47,0,12,6,Syn
62111,19863,12000000,1,0,12,6,Syn
47365,40241,12000000,1,0,12,6,Syn
14680,30064,279069.7674,86,0,12,6,Syn
24615,5475,6000000,2,0,12,6,Syn
5262,49389,12000000,1,0,12,6,Syn
39417,47394,452830.1887,53,0,12,6,Syn
65355,64699,237623.7624,101,0,12,6,Syn
35884,35884,1.961546222,42823360,0,60,6,Syn
26626,25481,12000000,1,0,12,6,Syn
46436,51833,247422.6804,97,0,12,6,Syn
29011,29011,1.424923692,42107518,0,48,6,Syn
33467,6237,4000000,3,0,12,6,Syn
550,435,12000000,1,0,12,6,Syn
12486,34199,12000000,1,0,12,6,Syn
25548,8561,12000000,1,0,12,6,Syn
63180,2764,1.469822111,57149773,0,60,6,Syn
53031,26896,12000000,1,0,12,6,Syn
34518,55817,461538.4615,52,0,12,6,Syn
35588,27059,272727.2727,44,0,12,6,Syn
11520,12948,240000,100,0,12,6,Syn
53515,53515,1.628518692,44211958,0,48,6,Syn
51034,30333,6000000,2,0,12,6,Syn
50303,35104,12000000,1,0,12,6,Syn
20456,16289,12000000,1,0,12,6,Syn
23620,48397,230769.2308,104,0,12,6,Syn
32927,54725,12000000,1,0,12,6,Syn
64557,6541,12000000,1,0,12,6,Syn
23508,11860,12000000,1,0,12,6,Syn
59366,46217,169014.0845,71,0,12,6,Syn
16861,16861,0.97634411,61453743,0,60,6,Syn
14594,14594,1.96389054,67213522,0,96,6,Syn
58607,60679,12000000,1,0,12,6,Syn
55880,14739,12000000,1,0,12,6,Syn
26466,26466,1.129974971,42478817,0,36,6,Syn
63894,13905,255319.1489,47,0,12,6,Syn
65465,38992,12000000,1,0,12,6,Syn
54684,44207,12000000,1,0,12,6,Syn
30083,30083,1.43332375,58605043,0,60,6,Syn
54866,37431,177777.7778,135,0,12,6,Syn
52197,3852,218181.8182,110,0,12,6,Syn
63029,9649,228571.4286,105,0,12,6,Syn
28621,45211,226415.0943,106,0,12,6,Syn
40493,7304,12000000,1,0,12,6,Syn
34336,44744,12000000,1,0,12,6,Syn
42649,32333,12000000,1,0,12,6,Syn
15808,11033,255319.1489,47,0,12,6,Syn
62565,13902,444444.4444,54,0,12,6,Syn
29498,12462,250000,48,0,12,6,Syn
23122,55919,12000000,1,0,12,6,Syn
57489,38705,233009.7087,103,0,12,6,Syn
5405,2638,12000000,1,0,12,6,Syn
61390,61390,2.122101816,62202482,0,84,6,Syn
64788,24128,12000000,1,0,12,6,Syn
61016,42239,250000,48,0,12,6,Syn
39879,39879,1.251752149,28759687,0,36,6,Syn
29988,48274,12000000,1,0,12,6,Syn
61123,65383,240000,100,0,12,6,Syn
64072,61259,12000000,1,0,12,6,Syn
41414,51794,12000000,1,0,12,6,Syn
31572,35354,12000000,1,0,12,6,Syn
53758,20370,240000,50,0,12,6,Syn
48122,48441,12000000,1,0,12,6,Syn
34950,34950,2.080271394,51916303,0,72,6,Syn
48950,62059,12000000,1,0,12,6,Syn
26770,26770,1.465142997,49141961,0,48,6,Syn
59639,13510,375000,64,0,12,6,Syn
33010,30742,12000000,1,0,12,6,Syn
16393,58965,12000000,1,0,12,6,Syn
61097,1053,12000000,1,0,12,6,Syn
54117,51862,12000000,1,0,12,6,Syn
13154,22571,12000000,1,0,12,6,Syn
62291,1831,12000000,1,0,12,6,Syn
14472,52214,436363.6364,55,0,12,6,Syn
14642,49263,12000000,1,0,12,6,Syn
34810,25495,12000000,1,0,12,6,Syn
62307,10195,12000000,1,0,12,6,Syn
29232,9838,324324.3243,74,0,12,6,Syn
51026,47160,12000000,1,0,12,6,Syn
35686,41459,12000000,1,0,12,6,Syn
51644,16366,240000,50,0,12,6,Syn
8138,36962,6000000,2,0,12,6,Syn
43780,43780,1.801287831,59957103,0,72,6,Syn
46225,12638,235294.1176,102,0,12,6,Syn
41871,36358,12000000,1,0,12,6,Syn
5320,58729,12000000,1,0,12,6,Syn
15085,59192,250000,48,0,12,6,Syn
24091,20273,12000000,1,0,12,6,Syn
62308,59354,233009.7087,103,0,12,6,Syn
43298,9860,347826.087,69,0,12,6,Syn
23250,61875,12000000,1,0,12,6,Syn
12678,61961,444444.4444,54,0,12,6,Syn
49207,49207,2.200333468,54537188,0,72,6,Syn
28834,46373,6000000,2,0,12,6,Syn
49150,49150,2.023123784,65245637,0,84,6,Syn
18565,18565,1.974262933,24312871,0,36,6,Syn
44057,39508,452830.1887,53,0,12,6,Syn
56382,65065,6000000,2,0,12,6,Syn
34267,14499,222222.2222,108,0,12,6,Syn
