FwdPacketLengthMax,Total Length of Fwd Packets,Flow Bytes/s, Protocol, Source Port, ACK Flag Count, Flow Duration, Label
6,12,12000000,6,43772,1,1,Syn
6,12,214285.7143,6,10460,1,112,Syn
6,12,12000000,6,545,1,1,Syn
6,12,184615.3846,6,37374,1,130,Syn
6,24,3.456412585,6,59008,1,13887231,Syn
6,12,12000000,6,42302,1,1,Syn
6,12,307692.3077,6,48087,1,78,Syn
6,36,1.712699327,6,39300,1,28025935,Syn
6,48,3.153041305,6,56751,1,26640945,Syn
6,12,338028.169,6,855,1,71,Syn
6,12,12000000,6,14054,1,1,Syn
6,12,12000000,6,57308,1,1,Syn
6,12,12000000,6,42568,1,1,Syn
6,12,428571.4286,6,7468,1,56,Syn
6,36,0.962952509,6,41824,1,49846695,Syn
6,12,228571.4286,6,17998,1,105,Syn
6,12,12000000,6,64864,1,1,Syn
6,12,12000000,6,11184,1,1,Syn
6,12,237623.7624,6,9316,1,101,Syn
6,12,6000000,6,50519,1,2,Syn
6,12,12000000,6,64190,1,1,Syn
6,12,250000,6,16475,1,96,Syn
6,12,12000000,6,23523,1,1,Syn
6,12,216216.2162,6,8960,1,111,Syn
6,12,352941.1765,6,24563,1,68,Syn
6,12,244897.9592,6,24997,1,49,Syn
6,12,12000000,6,33817,1,1,Syn
6,12,12000000,6,58578,1,1,Syn
6,12,224299.0654,6,40343,1,107,Syn
6,12,244897.9592,6,44350,1,49,Syn
6,36,1.494411424,6,63459,1,40149586,Syn
6,72,1.586634456,6,51105,1,60505430,Syn
6,12,6000000,6,65509,1,2,Syn
6,12,228571.4286,6,33007,1,105,Syn
6,12,12000000,6,63871,1,1,Syn
6,12,12000000,6,29902,1,1,Syn
6,12,228571.4286,6,61083,1,105,Syn
6,12,12000000,6,38364,1,1,Syn
6,12,12000000,6,30663,1,1,Syn
6,12,12000000,6,20774,1,1,Syn
6,12,12000000,6,41094,1,1,Syn
6,12,218181.8182,6,47615,1,110,Syn
6,12,260869.5652,6,26810,1,46,Syn
6,12,133333.3333,6,56270,1,180,Syn
6,96,2.600001647,6,34667,1,59999962,Syn
6,12,230769.2308,6,64740,1,104,Syn
6,12,230769.2308,6,60949,1,104,Syn
6,12,12000000,6,63894,1,1,Syn
6,12,210526.3158,6,8736,1,114,Syn
6,12,12000000,6,45913,1,1,Syn
6,72,2.122631084,6,19727,1,56533611,Syn
6,12,12000000,6,16695,1,1,Syn
6,12,226415.0943,6,23743,1,106,Syn
6,72,1.703674042,6,21293,1,63392408,Syn
6,60,1.554759116,6,35749,1,54027662,Syn
6,12,255319.1489,6,38995,1,47,Syn
6,12,193548.3871,6,44450,1,124,Syn
6,12,12000000,6,39733,1,1,Syn
6,12,12000000,6,13901,1,1,Syn
6,36,0.542084203,6,10268,1,66410347,Syn
6,12,12000000,6,7802,1,1,Syn
6,12,235294.1176,6,43485,1,102,Syn
6,12,244897.9592,6,13071,1,49,Syn
6,12,173913.0435,6,33700,1,138,Syn
6,12,12000000,6,24743,1,1,Syn
6,12,218181.8182,6,22113,1,110,Syn
6,72,2.517760645,6,18807,1,42895261,Syn
6,12,12000000,6,56819,1,1,Syn
6,12,338028.169,6,61388,1,71,Syn
6,12,260869.5652,6,44695,1,46,Syn
6,12,12000000,6,47167,1,1,Syn
6,12,387096.7742,6,63819,1,62,Syn
6,12,12000000,6,25797,1,1,Syn
6,12,212389.3805,6,22440,1,113,Syn
6,12,12000000,6,21456,1,1,Syn
6,84,2.864069985,6,6668,1,50278101,Syn
6,12,242424.2424,6,16567,1,99,Syn
6,12,12000000,6,6197,1,1,Syn
6,12,12000000,6,61657,1,1,Syn
6,12,12000000,6,56068,1,1,Syn
6,12,12000000,6,59106,1,1,Syn
6,12,218181.8182,6,21818,1,110,Syn
6,12,237623.7624,6,34510,1,101,Syn
6,12,150000,6,9355,1,80,Syn
6,12,12000000,6,55789,1,1,Syn
6,12,12000000,6,37820,1,1,Syn
6,12,12000000,6,6006,1,1,Syn
6,12,208695.6522,6,32445,1,115,Syn
6,12,242424.2424,6,54639,1,99,Syn
6,12,12000000,6,23033,1,1,Syn
6,12,6000000,6,22520,1,2,Syn
6,12,4000000,6,48146,1,3,Syn
6,12,244897.9592,6,44195,1,98,Syn
6,12,212389.3805,6,38870,1,113,Syn
6,12,300000,6,21283,1,80,Syn
6,84,4.86168309,6,37077,1,29619372,Syn
6,48,0.795724823,6,49824,1,60322361,Syn
6,12,12000000,6,30045,1,1,Syn
6,24,673.835528,6,25552,1,35617,Syn
6,48,1.007929313,6,26800,1,59527984,Syn
6,72,1.332843376,6,64222,1,63023159,Syn
6,12,12000000,6,34099,1,1,Syn
6,12,12000000,6,62582,1,1,Syn
6,12,12000000,6,40855,1,1,Syn
6,12,240000,6,58671,1,100,Syn
6,12,12000000,6,6932,1,1,Syn
6,12,12000000,6,12884,1,1,Syn
6,12,226415.0943,6,14542,1,106,Syn
6,12,244897.9592,6,22155,1,98,Syn
6,60,0.921857263,6,13507,1,65085998,Syn
6,12,12000000,6,40336,1,1,Syn
6,12,164383.5616,6,62172,1,146,Syn
6,12,224299.0654,6,26409,1,107,Syn
6,36,0.93390895,6,62906,1,38547655,Syn
6,12,237623.7624,6,23441,1,101,Syn
6,12,12000000,6,44936,1,1,Syn
6,12,12000000,6,21078,1,1,Syn
6,12,12000000,6,13390,1,1,Syn
6,12,12000000,6,54018,1,1,Syn
6,12,240000,6,57768,1,100,Syn
6,12,244897.9592,6,6847,1,49,Syn
6,12,200000,6,42920,1,120,Syn
6,12,12000000,6,35238,1,1,Syn
6,36,1.371531449,6,9058,1,26248031,Syn
6,12,266666.6667,6,48181,1,45,Syn
6,12,12000000,6,57050,1,1,Syn
6,12,272727.2727,6,59023,1,44,Syn
6,12,244897.9592,6,48602,1,49,Syn
6,12,6000000,6,47702,1,2,Syn
6,12,12000000,6,35114,1,1,Syn
6,12,12000000,6,6401,1,1,Syn
6,36,1.696231271,6,37388,1,28298028,Syn
6,12,12000000,6,12033,1,1,Syn
6,12,12000000,6,27934,1,1,Syn
6,12,244897.9592,6,57992,1,49,Syn
6,12,12000000,6,24596,1,1,Syn
6,12,12000000,6,63806,1,1,Syn
6,12,250000,6,24580,1,48,Syn
6,12,12000000,6,10621,1,1,Syn
6,12,12000000,6,60655,1,1,Syn
6,12,250000,6,32871,1,48,Syn
6,12,250000,6,29319,1,48,Syn
6,12,214285.7143,6,65073,1,112,Syn
6,12,12000000,6,60648,1,1,Syn
6,12,196721.3115,6,65081,1,122,Syn
6,12,436363.6364,6,57945,1,55,Syn
6,12,250000,6,62972,1,48,Syn
6,12,12000000,6,9308,1,1,Syn
6,12,222222.2222,6,60551,1,108,Syn
6,12,12000000,6,57893,1,1,Syn
6,12,216216.2162,6,20576,1,111,Syn
6,12,218181.8182,6,15885,1,110,Syn
6,12,6000000,6,21018,1,2,Syn
6,12,6000000,6,50941,1,2,Syn
6,12,230769.2308,6,53674,1,104,Syn
6,12,12000000,6,57615,1,1,Syn
6,12,12000000,6,35822,1,1,Syn
6,60,1.778627665,6,31721,1,53974197,Syn
6,12,12000000,6,41772,1,1,Syn
6,12,328767.1233,6,24805,1,73,Syn
6,12,12000000,6,26582,1,1,Syn
6,72,1.593228672,6,43939,1,60255004,Syn
6,12,214285.7143,6,6004,1,112,Syn
6,12,6000000,6,22802,1,2,Syn
6,12,240000,6,35459,1,100,Syn
6,12,12000000,6,5397,1,1,Syn
6,12,240000,6,57227,1,100,Syn
6,12,12000000,6,48471,1,1,Syn
6,12,12000000,6,20379,1,1,Syn
6,12,230769.2308,6,6292,1,104,Syn
6,12,12000000,6,59712,1,1,Syn
6,12,192000,6,56763,1,125,Syn
6,12,320000,6,42040,1,75,Syn
6,12,244897.9592,6,16001,1,49,Syn
6,12,421052.6316,6,11900,1,57,Syn
6,12,12000000,6,46157,1,1,Syn
6,12,240000,6,41414,1,50,Syn
6,12,235294.1176,6,49969,1,102,Syn
6,12,12000000,6,39333,1,1,Syn
6,36,1.608080928,6,39994,1,37311555,Syn
6,12,244897.9592,6,26427,1,49,Syn
6,12,240000,6,15497,1,100,Syn
6,12,328767.1233,6,45745,1,73,Syn
6,12,244897.9592,6,48270,1,49,Syn
6,12,12000000,6,9910,1,1,Syn
6,12,12000000,6,62299,1,1,Syn
6,12,12000000,6,14620,1,1,Syn
6,12,12000000,6,5123,1,1,Syn
6,12,12000000,6,25444,1,1,Syn
6,12,12000000,6,34788,1,1,Syn
6,12,250000,6,26825,1,48,Syn
6,12,12000000,6,60330,1,1,Syn
6,12,242424.2424,6,29532,1,99,Syn
6,24,1.983985435,6,32647,1,12096863,Syn
6,12,12000000,6,10571,1,1,Syn
6,12,250000,6,30048,1,48,Syn
6,12,12000000,6,18822,1,1,Syn
6,12,250000,6,44026,1,48,Syn
6,12,358208.9552,6,53677,1,67,Syn
6,12,6000000,6,61633,1,2,Syn
6,12,242424.2424,6,61786,1,99,Syn
6,12,12000000,6,29657,1,1,Syn
6,12,244897.9592,6,25217,1,49,Syn
6,12,235294.1176,6,528,1,102,Syn
6,12,226415.0943,6,31393,1,106,Syn
6,12,12000000,6,11094,1,1,Syn
6,12,12000000,6,58951,1,1,Syn
6,12,12000000,6,42731,1,1,Syn
6,36,1.223709681,6,9386,1,39224990,Syn
6,12,210526.3158,6,58487,1,114,Syn
6,12,12000000,6,26126,1,1,Syn
6,12,222222.2222,6,14082,1,108,Syn
6,12,228571.4286,6,33249,1,105,Syn
6,12,224299.0654,6,42456,1,107,Syn
6,12,149068.323,6,52097,1,161,Syn
6,12,237623.7624,6,60439,1,101,Syn
6,12,279069.7674,6,53057,1,86,Syn
6,12,244897.9592,6,45864,1,49,Syn
6,12,233009.7087,6,42479,1,103,Syn
6,36,1.528476715,6,27305,1,31403815,Syn
6,12,12000000,6,11540,1,1,Syn
6,12,12000000,6,53658,1,1,Syn
6,12,12000000,6,23434,1,1,Syn
6,12,461538.4615,6,23428,1,52,Syn
6,60,1.250687987,6,50009,1,57568315,Syn
6,12,12000000,6,763,1,1,Syn
6,72,1.41045064,6,12896,1,59555434,Syn
6,12,12000000,6,17134,1,1,Syn
6,12,255319.1489,6,44833,1,47,Syn
6,12,375000,6,7892,1,64,Syn
6,12,205128.2051,6,22905,1,117,Syn
6,84,1.357784448,6,22942,1,70703417,Syn
6,60,1.835015744,6,31739,1,45776174,Syn
6,60,1.557210553,6,8943,1,53942609,Syn
6,12,228571.4286,6,38194,1,105,Syn
6,12,461538.4615,6,64627,1,52,Syn
6,12,12000000,6,33957,1,1,Syn
6,12,240000,6,59513,1,100,Syn
6,12,436363.6364,6,32817,1,55,Syn
6,12,452830.1887,6,60720,1,53,Syn
6,60,2.50946821,6,62966,1,38255117,Syn
6,12,220183.4862,6,23971,1,109,Syn
6,12,12000000,6,62959,1,1,Syn
6,12,240000,6,46465,1,50,Syn
6,12,200000,6,65473,1,120,Syn
6,12,148148.1481,6,59356,1,162,Syn
6,12,220183.4862,6,62779,1,109,Syn
6,12,172661.8705,6,42485,1,139,Syn
6,12,12000000,6,25996,1,1,Syn
6,12,12000000,6,15500,1,1,Syn
6,12,240000,6,6559,1,50,Syn
6,72,1.306335444,6,48823,1,64302014,Syn
6,12,220183.4862,6,12372,1,109,Syn
6,12,224299.0654,6,35207,1,107,Syn
6,12,230769.2308,6,24216,1,104,Syn
6,12,230769.2308,6,61366,1,104,Syn
6,12,244897.9592,6,9514,1,49,Syn
6,12,12000000,6,57303,1,1,Syn
6,72,2.00667789,6,32143,1,47840264,Syn
6,12,255319.1489,6,61750,1,47,Syn
6,12,342857.1429,6,39351,1,70,Syn
6,12,12000000,6,48417,1,1,Syn
6,12,12000000,6,47437,1,1,Syn
6,12,12000000,6,44311,1,1,Syn
6,12,6000000,6,57627,1,2,Syn
6,12,260869.5652,6,21058,1,46,Syn
6,12,12000000,6,11308,1,1,Syn
6,84,2.52109116,6,21192,1,57118125,Syn
6,12,244897.9592,6,18739,1,49,Syn
6,12,12000000,6,60143,1,1,Syn
6,12,218181.8182,6,48617,1,110,Syn
6,12,224299.0654,6,63566,1,107,Syn
6,12,12000000,6,37925,1,1,Syn
6,12,12000000,6,56017,1,1,Syn
6,12,235294.1176,6,10589,1,102,Syn
6,12,244897.9592,6,32610,1,49,Syn
6,36,1.258904432,6,42736,1,28596293,Syn
6,12,12000000,6,16451,1,1,Syn
6,12,12000000,6,22693,1,1,Syn
6,12,12000000,6,37129,1,1,Syn
6,12,12000000,6,52597,1,1,Syn
6,12,233009.7087,6,44918,1,103,Syn
6,12,12000000,6,32961,1,1,Syn
6,12,292682.9268,6,26386,1,82,Syn
6,12,242424.2424,6,19424,1,99,Syn
6,12,12000000,6,23684,1,1,Syn
6,12,12000000,6,29490,1,1,Syn
6,48,1.537689342,6,23510,1,39019585,Syn
6,84,2.068331467,6,65324,1,63819558,Syn
6,12,12000000,6,64977,1,1,Syn
6,12,12000000,6,32542,1,1,Syn
6,12,260869.5652,6,24705,1,46,Syn
6,12,6000000,6,31838,1,2,Syn
6,12,12000000,6,15316,1,1,Syn
6,12,233009.7087,6,9763,1,103,Syn
6,12,12000000,6,28772,1,1,Syn
6,12,203389.8305,6,20151,1,118,Syn
6,12,352941.1765,6,11118,1,68,Syn
6,48,0.920892584,6,50459,1,52123343,Syn
6,12,6000000,6,53221,1,2,Syn
6,12,12000000,6,29263,1,1,Syn
6,12,6000000,6,588,1,2,Syn
6,12,12000000,6,64577,1,1,Syn
6,12,228571.4286,6,59554,1,105,Syn
6,12,12000000,6,44272,1,1,Syn
6,12,12000000,6,50491,1,1,Syn
6,12,12000000,6,49351,1,1,Syn
6,12,300000,6,9092,1,80,Syn
338,676,225333333.3,17,53994,0,3,Syn
6,12,12000000,6,15489,1,1,Syn
6,12,212389.3805,6,31895,1,113,Syn
6,12,12000000,6,40652,1,1,Syn
6,12,12000000,6,31802,1,1,Syn
6,12,12000000,6,29606,1,1,Syn
6,12,235294.1176,6,41111,1,102,Syn
6,12,444444.4444,6,39640,1,54,Syn
6,12,181818.1818,6,28080,1,132,Syn
6,12,12000000,6,47447,1,1,Syn
6,12,228571.4286,6,23075,1,105,Syn
6,12,12000000,6,11732,1,1,Syn
6,12,6000000,6,57370,1,2,Syn
6,12,12000000,6,32740,1,1,Syn
6,60,1.863402441,6,62433,1,45078829,Syn
6,12,240000,6,41406,1,100,Syn
6,12,12000000,6,28097,1,1,Syn
6,48,1.416021567,6,50274,1,42372236,Syn
6,12,12000000,6,27887,1,1,Syn
6,12,12000000,6,32421,1,1,Syn
6,12,12000000,6,779,1,1,Syn
6,60,1.851711973,6,24108,1,51843916,Syn
6,60,1.35670798,6,55131,1,53069637,Syn
6,12,242424.2424,6,62089,1,99,Syn
6,12,12000000,6,15352,1,1,Syn
6,12,244897.9592,6,40704,1,98,Syn
6,12,12000000,6,7694,1,1,Syn
6,12,296296.2963,6,40407,1,81,Syn
6,12,12000000,6,19253,1,1,Syn
6,12,222222.2222,6,50952,1,108,Syn
6,12,230769.2308,6,64392,1,104,Syn
6,12,12000000,6,62188,1,1,Syn
6,12,3000000,6,29592,1,4,Syn
6,12,235294.1176,6,39659,1,102,Syn
6,12,244897.9592,6,46187,1,49,Syn
6,12,206896.5517,6,23998,1,116,Syn
6,72,1.86828449,6,57169,1,57807042,Syn
6,12,220183.4862,6,7876,1,109,Syn
6,12,12000000,6,60166,1,1,Syn
6,12,260869.5652,6,41249,1,92,Syn
6,48,0.812453669,6,45597,1,59080292,Syn
6,12,12000000,6,43576,1,1,Syn
6,12,12000000,6,24373,1,1,Syn
6,12,12000000,6,61644,1,1,Syn
6,12,228571.4286,6,10284,1,105,Syn
6,12,421052.6316,6,43006,1,57,Syn
6,12,500000,6,56018,1,48,Syn
6,72,1.706650054,6,59369,1,63281866,Syn
6,12,250000,6,816,1,48,Syn
6,12,224299.0654,6,18251,1,107,Syn
6,12,338028.169,6,30280,1,71,Syn
6,12,12000000,6,44324,1,1,Syn
6,12,12000000,6,31397,1,1,Syn
6,12,6000000,6,55372,1,2,Syn
6,12,6000000,6,25054,1,2,Syn
6,12,151898.7342,6,53676,1,158,Syn
6,72,2.163662529,6,55199,1,66553817,Syn
6,12,235294.1176,6,49641,1,102,Syn
6,12,12000000,6,54189,1,1,Syn
2,4,64000,6,62353,1,250,Syn
6,12,237623.7624,6,28341,1,101,Syn
6,60,1.210452215,6,48131,1,59481902,Syn
6,12,233009.7087,6,19825,1,103,Syn
6,12,263736.2637,6,51172,1,91,Syn
6,12,233009.7087,6,20939,1,103,Syn
6,12,12000000,6,39060,1,1,Syn
6,12,255319.1489,6,55106,1,47,Syn
6,12,12000000,6,32465,1,1,Syn
6,12,244897.9592,6,823,1,49,Syn
6,72,1.26019821,6,58898,1,66656181,Syn
6,12,222222.2222,6,14601,1,108,Syn
6,12,216216.2162,6,24949,1,111,Syn
6,12,220183.4862,6,27719,1,109,Syn
6,12,153846.1538,6,46534,1,78,Syn
6,12,12000000,6,14457,1,1,Syn
6,12,12000000,6,6108,1,1,Syn
6,12,358208.9552,6,32096,1,67,Syn
6,12,12000000,6,9636,1,1,Syn
6,60,1.285834029,6,50165,1,55994785,Syn
6,12,193548.3871,6,57869,1,124,Syn
6,12,12000000,6,32845,1,1,Syn
6,12,12000000,6,57743,1,1,Syn
6,60,1.005470227,6,34216,1,59673572,Syn
6,12,12000000,6,42002,1,1,Syn
6,12,12000000,6,63400,1,1,Syn
6,12,201680.6723,6,5731,1,119,Syn
6,12,150000,6,14414,1,160,Syn
6,12,260869.5652,6,62269,1,46,Syn
6,12,250000,6,6915,1,48,Syn
6,12,237623.7624,6,5880,1,101,Syn
6,12,224299.0654,6,16881,1,107,Syn
6,36,1.447828845,6,9019,1,33153090,Syn
6,12,235294.1176,6,60963,1,102,Syn
6,12,4000000,6,45624,1,3,Syn
6,12,188976.378,6,14354,1,127,Syn
6,12,12000000,6,43360,1,1,Syn
6,12,12000000,6,5968,1,1,Syn
6,36,1.577240473,6,32902,1,30432899,Syn
6,12,230769.2308,6,62996,1,104,Syn
6,12,12000000,6,27294,1,1,Syn
6,12,255319.1489,6,32621,1,47,Syn
6,12,240000,6,21562,1,100,Syn
6,12,12000000,6,46508,1,1,Syn
6,12,12000000,6,7328,1,1,Syn
6,12,244897.9592,6,48550,1,49,Syn
6,12,214285.7143,6,10072,1,112,Syn
6,12,500000,6,35857,1,48,Syn
6,12,6000000,6,44387,1,2,Syn
6,12,218181.8182,6,41693,1,110,Syn
6,12,436363.6364,6,41830,1,55,Syn
6,12,226415.0943,6,21668,1,106,Syn
6,24,0.97278027,6,16174,1,24671553,Syn
6,12,186046.5116,6,39844,1,129,Syn
6,12,12000000,6,30922,1,1,Syn
6,12,240000,6,52425,1,50,Syn
6,12,214285.7143,6,13679,1,112,Syn
6,12,12000000,6,48729,1,1,Syn
6,12,12000000,6,13192,1,1,Syn
6,12,12000000,6,51275,1,1,Syn
6,12,228571.4286,6,64580,1,105,Syn
6,12,12000000,6,9540,1,1,Syn
6,48,1.167838771,6,56769,1,41101564,Syn
6,12,228571.4286,6,17269,1,105,Syn
6,12,12000000,6,11445,1,1,Syn
6,12,12000000,6,31006,1,1,Syn
6,48,0.933633663,6,64447,1,64265035,Syn
6,12,12000000,6,32008,1,1,Syn
6,12,201680.6723,6,30065,1,119,Syn
6,12,12000000,6,63535,1,1,Syn
6,60,0.960916591,6,31626,1,62440383,Syn
6,12,12000000,6,62746,1,1,Syn
6,12,226415.0943,6,33088,1,106,Syn
6,36,1.02810094,6,13227,1,35016017,Syn
6,12,12000000,6,8707,1,1,Syn
6,12,12000000,6,5438,1,1,Syn
6,12,240000,6,55983,1,50,Syn
6,60,1.782878206,6,23532,1,47114828,Syn
6,12,452830.1887,6,26394,1,53,Syn
6,12,6000000,6,7110,1,2,Syn
6,12,12000000,6,57822,1,1,Syn
6,12,12000000,6,44834,1,1,Syn
6,12,126315.7895,6,47877,1,95,Syn
6,12,240000,6,45539,1,100,Syn
6,12,6000000,6,23853,1,2,Syn
6,12,240000,6,58448,1,100,Syn
378,756,252000000,17,36750,0,3,Syn
6,12,224299.0654,6,21466,1,107,Syn
6,12,12000000,6,781,1,1,Syn
6,60,1.383301886,6,39446,1,60724272,Syn
6,12,214285.7143,6,8778,1,112,Syn
6,12,12000000,6,8082,1,1,Syn
6,12,12000000,6,31294,1,1,Syn
6,12,12000000,6,16385,1,1,Syn
6,12,230769.2308,6,55326,1,104,Syn
6,108,2.935884634,6,39321,1,61310311,Syn
6,96,2.017931609,6,62369,1,59466832,Syn
6,12,12000000,6,13832,1,1,Syn
6,12,12000000,6,24389,1,1,Syn
6,48,0.85949311,6,33851,1,55846870,Syn
6,12,461538.4615,6,22597,1,52,Syn
6,48,2.405243362,6,28635,1,34923701,Syn
6,12,12000000,6,19706,1,1,Syn
6,12,233009.7087,6,59324,1,103,Syn
6,12,489795.9184,6,52599,1,49,Syn
6,12,12000000,6,44600,1,1,Syn
6,12,12000000,6,62872,1,1,Syn
6,12,244897.9592,6,34218,1,49,Syn
6,12,12000000,6,49539,1,1,Syn
6,12,237623.7624,6,51949,1,101,Syn
6,12,12000000,6,6316,1,1,Syn
6,72,1.938206269,6,39009,1,61912915,Syn
6,12,12000000,6,30229,1,1,Syn
6,12,12000000,6,14446,1,1,Syn
6,12,12000000,6,52332,1,1,Syn
6,12,470588.2353,6,61421,1,51,Syn
6,12,237623.7624,6,47321,1,101,Syn
6,12,192000,6,28927,1,125,Syn
6,12,244897.9592,6,21286,1,49,Syn
6,12,214285.7143,6,16071,1,112,Syn
6,12,152866.242,6,23205,1,157,Syn
6,12,12000000,6,62192,1,1,Syn
6,12,6000000,6,11856,1,2,Syn
6,84,2.04101519,6,65391,1,64673698,Syn
6,12,226415.0943,6,51268,1,106,Syn
6,12,201680.6723,6,47651,1,119,Syn
6,12,222222.2222,6,61750,1,108,Syn
6,12,212389.3805,6,60165,1,113,Syn
6,12,230769.2308,6,39304,1,104,Syn
6,12,12000000,6,21394,1,1,Syn
6,12,444444.4444,6,8968,1,54,Syn
6,48,1.438462399,6,48097,1,33368964,Syn
6,12,461538.4615,6,22668,1,52,Syn
6,12,12000000,6,19557,1,1,Syn
6,12,237623.7624,6,64089,1,101,Syn
6,12,198347.1074,6,6902,1,121,Syn
6,12,235294.1176,6,63763,1,102,Syn
6,12,224299.0654,6,34918,1,107,Syn
6,12,12000000,6,32471,1,1,Syn
6,12,12000000,6,30056,1,1,Syn
6,12,250000,6,63920,1,48,Syn
6,12,12000000,6,29653,1,1,Syn
6,12,12000000,6,42542,1,1,Syn
6,12,12000000,6,32156,1,1,Syn
6,24,27.5052088,6,12382,1,872562,Syn
6,12,233009.7087,6,62203,1,103,Syn
6,24,7.185340468,6,9569,1,3340134,Syn
6,12,233009.7087,6,61770,1,103,Syn
6,12,250000,6,54763,1,48,Syn
6,12,255319.1489,6,6384,1,47,Syn
6,12,461538.4615,6,21399,1,52,Syn
6,12,12000000,6,40310,1,1,Syn
6,12,12000000,6,41364,1,1,Syn
6,12,12000000,6,56540,1,1,Syn
6,12,250000,6,38931,1,48,Syn
6,12,200000,6,53350,1,120,Syn
6,12,12000000,6,46624,1,1,Syn
6,12,210526.3158,6,34395,1,114,Syn
6,12,12000000,6,926,1,1,Syn
6,12,12000000,6,1017,1,1,Syn
6,60,1.646973637,6,61168,1,58288729,Syn
6,12,12000000,6,50487,1,1,Syn
6,12,235294.1176,6,47515,1,102,Syn
6,12,162162.1622,6,13661,1,148,Syn
6,24,19.48210082,6,20301,1,1231900,Syn
6,12,12000000,6,39792,1,1,Syn
6,12,6000000,6,36347,1,2,Syn
6,12,172661.8705,6,55637,1,139,Syn
6,12,255319.1489,6,36820,1,47,Syn
6,12,212389.3805,6,32453,1,113,Syn
6,60,2.027705212,6,50035,1,35508120,Syn
6,12,12000000,6,15586,1,1,Syn
6,48,1.132076326,6,63799,1,52999960,Syn
6,12,6000000,6,45875,1,2,Syn
6,12,452830.1887,6,38590,1,53,Syn
6,60,1.067632452,6,52162,1,56199116,Syn
6,12,12000000,6,54100,1,1,Syn
6,12,226415.0943,6,61499,1,106,Syn
6,12,235294.1176,6,61596,1,102,Syn
6,12,6000000,6,63901,1,2,Syn
6,60,1.099171866,6,849,1,65503860,Syn
6,12,12000000,6,41412,1,1,Syn
6,12,235294.1176,6,28308,1,102,Syn
6,12,12000000,6,9249,1,1,Syn
6,12,12000000,6,62417,1,1,Syn
6,12,461538.4615,6,52313,1,52,Syn
6,12,12000000,6,54266,1,1,Syn
6,12,12000000,6,30012,1,1,Syn
6,12,279069.7674,6,58352,1,86,Syn
6,36,1.029535073,6,48798,1,34967240,Syn
6,12,6000000,6,58599,1,2,Syn
6,12,242424.2424,6,32673,1,99,Syn
6,12,461538.4615,6,25040,1,52,Syn
6,12,260869.5652,6,788,1,46,Syn
6,12,12000000,6,15183,1,1,Syn
6,12,12000000,6,35458,1,1,Syn
6,12,12000000,6,59924,1,1,Syn
6,12,12000000,6,52438,1,1,Syn
6,12,255319.1489,6,64071,1,47,Syn
6,12,12000000,6,47682,1,1,Syn
6,12,214285.7143,6,65431,1,112,Syn
6,12,12000000,6,59345,1,1,Syn
6,12,12000000,6,31641,1,1,Syn
6,12,208695.6522,6,61247,1,115,Syn
6,48,0.764481282,6,17082,1,62787672,Syn
6,12,237623.7624,6,37029,1,101,Syn
6,12,12000000,6,12926,1,1,Syn
6,12,166666.6667,6,36150,1,144,Syn
6,12,380952.381,6,20328,1,63,Syn
6,12,240000,6,13334,1,100,Syn
6,12,436363.6364,6,63533,1,55,Syn
6,12,240000,6,57841,1,50,Syn
6,48,1.857137481,6,62277,1,38769343,Syn
6,48,1.514065256,6,9975,1,47554093,Syn
6,12,216216.2162,6,5839,1,111,Syn
6,12,222222.2222,6,63324,1,108,Syn
6,12,224299.0654,6,60469,1,107,Syn
6,12,12000000,6,24504,1,1,Syn
6,12,230769.2308,6,11903,1,104,Syn
6,12,218181.8182,6,54574,1,110,Syn
6,12,436363.6364,6,61808,1,55,Syn
6,12,333333.3333,6,26751,1,72,Syn
6,12,12000000,6,15191,1,1,Syn
6,12,12000000,6,22304,1,1,Syn
6,12,338028.169,6,62844,1,71,Syn
6,12,12000000,6,59419,1,1,Syn
6,12,12000000,6,17038,1,1,Syn
6,12,12000000,6,25973,1,1,Syn
6,12,218181.8182,6,25381,1,110,Syn
6,12,12000000,6,29407,1,1,Syn
6,12,12000000,6,58607,1,1,Syn
6,12,12000000,6,10966,1,1,Syn
6,12,255319.1489,6,44382,1,47,Syn
6,12,12000000,6,55997,1,1,Syn
6,12,12000000,6,6173,1,1,Syn
6,12,237623.7624,6,60007,1,101,Syn
6,12,12000000,6,14234,1,1,Syn
6,12,6000000,6,16080,1,2,Syn
6,84,2.239399244,6,54469,1,64302960,Syn
6,12,12000000,6,45394,1,1,Syn
6,12,220183.4862,6,51966,1,109,Syn
6,12,12000000,6,64026,1,1,Syn
6,12,12000000,6,36507,1,1,Syn
6,12,12000000,6,63442,1,1,Syn
6,12,233009.7087,6,62978,1,103,Syn
6,12,452830.1887,6,65441,1,53,Syn
6,12,12000000,6,62374,1,1,Syn
6,12,413793.1034,6,58745,1,58,Syn
6,84,2.036844722,6,33657,1,58914653,Syn
6,12,452830.1887,6,29695,1,53,Syn
6,12,6000000,6,42665,1,2,Syn
6,12,406779.661,6,60888,1,59,Syn
6,60,1.691787802,6,27037,1,49651617,Syn
6,12,6000000,6,31165,1,2,Syn
6,12,186046.5116,6,24628,1,129,Syn
6,12,12000000,6,59115,1,1,Syn
6,12,177777.7778,6,61829,1,135,Syn
6,84,1.704595441,6,32501,1,63358142,Syn
6,60,1.731610009,6,42407,1,55439735,Syn
6,12,12000000,6,39722,1,1,Syn
6,12,235294.1176,6,16534,1,102,Syn
